,load_gw,temp_mean,temp_min,temp_max,heating_degree_days,cooling_degree_days
2016-08-29,6712.928571428572,19.457142857142856,14.771428571428572,24.32857142857143,0.0,0.0
2016-09-05,6740.184523809524,21.014285714285712,14.714285714285714,27.157142857142855,0.0,0.0
2016-09-12,6816.214285714285,20.400000000000002,15.785714285714286,24.97142857142857,0.0,0.0
2016-09-19,6753.214285714285,15.642857142857142,11.042857142857143,20.157142857142855,2.3571428571428577,0.0
2016-09-26,6778.940476190476,15.885714285714286,11.957142857142857,19.728571428571428,2.114285714285714,0.0
2016-10-03,7145.827380952381,10.1,8.085714285714285,12.62857142857143,7.9,0.0
2016-10-10,7294.928571428572,8.557142857142857,6.957142857142857,10.642857142857142,9.442857142857143,0.0
2016-10-17,7351.2797619047615,7.814285714285715,5.142857142857143,10.642857142857142,10.185714285714285,0.0
2016-10-24,6978.357142857143,8.557142857142857,5.8,10.62857142857143,9.442857142857143,0.0
2016-10-31,7152.863095238095,5.814285714285715,3.3,8.342857142857143,12.185714285714285,0.0
2016-11-07,8147.232142857143,0.2857142857142857,-1.6714285714285713,2.7857142857142856,17.714285714285715,0.0
2016-11-14,7935.744047619048,7.299999999999999,5.142857142857143,10.0,10.700000000000001,0.0
2016-11-21,7678.25,3.585714285714286,1.0,5.728571428571429,14.414285714285715,0.0
2016-11-28,8290.833333333334,0.27142857142857146,-2.085714285714286,3.3857142857142857,17.728571428571428,0.0
2016-12-05,7950.113095238095,4.642857142857143,2.257142857142857,6.671428571428571,13.357142857142858,0.0
2016-12-12,8286.267857142857,1.3428571428571427,-1.3571428571428572,3.2285714285714286,16.65714285714286,0.0
2016-12-19,8027.083333333333,3.042857142857143,0.9714285714285715,5.028571428571429,14.957142857142857,0.0
2016-12-26,7114.607142857143,2.4285714285714284,0.4571428571428572,4.371428571428572,15.571428571428571,0.0
2017-01-02,7998.8452380952385,-2.4,-5.5,-0.24285714285714283,20.4,0.0
2017-01-09,8615.339285714286,-1.0714285714285714,-3.971428571428571,1.6714285714285713,19.071428571428573,0.0
2017-01-16,8765.77380952381,-2.7857142857142856,-5.042857142857143,-0.34285714285714286,20.785714285714285,0.0
2017-01-23,8795.720238095239,-0.9,-3.142857142857143,2.5,18.9,0.0
2017-01-30,8504.67857142857,-0.02857142857142863,-2.9285714285714284,2.6,18.02857142857143,0.0
2017-02-06,8319.910714285714,-2.942857142857143,-4.942857142857143,-0.1571428571428571,20.942857142857143,0.0
2017-02-13,8129.761904761905,2.5285714285714285,-0.6714285714285715,7.271428571428571,15.471428571428572,0.0
2017-02-20,7865.809523809524,6.042857142857143,2.814285714285714,8.942857142857143,11.957142857142857,0.0
2017-02-27,7681.267857142857,6.1571428571428575,2.5,10.142857142857142,11.842857142857142,0.0
2017-03-06,7652.309523809524,4.385714285714285,1.5,7.814285714285715,13.614285714285714,0.0
2017-03-13,7448.184523809524,6.814285714285715,3.5714285714285716,10.971428571428572,11.185714285714285,0.0
2017-03-20,7205.6547619047615,6.771428571428571,1.9000000000000001,11.614285714285714,11.228571428571428,0.0
2017-03-27,6937.113095238095,11.557142857142859,6.785714285714286,17.114285714285714,6.442857142857141,0.0
2017-04-03,7023.702380952381,9.642857142857142,6.071428571428571,13.914285714285715,8.357142857142858,0.0
2017-04-10,6842.946428571428,7.371428571428572,4.557142857142857,10.571428571428571,10.628571428571428,0.0
2017-04-17,6986.910714285715,5.514285714285714,1.2571428571428573,9.771428571428572,12.485714285714286,0.0
2017-04-24,6982.625,7.314285714285715,1.8000000000000003,11.842857142857143,10.685714285714285,0.0
2017-05-01,6590.047619047619,10.171428571428573,7.328571428571428,13.114285714285714,7.828571428571427,0.0
2017-05-08,6705.511904761905,11.485714285714286,6.3,16.714285714285715,6.514285714285714,0.0
2017-05-15,6598.678571428572,16.97142857142857,11.542857142857143,21.885714285714283,1.0285714285714285,0.0
2017-05-22,6234.273809523809,17.8,11.785714285714286,23.25714285714286,0.1999999999999993,0.0
2017-05-29,6611.065476190476,17.642857142857142,12.157142857142857,22.642857142857142,0.35714285714285765,0.0
2017-06-05,6373.148809523809,18.27142857142857,13.557142857142859,22.985714285714288,0.0,0.0
2017-06-12,6400.863095238095,18.271428571428572,13.114285714285714,23.2,0.0,0.0
2017-06-19,6863.077380952381,19.17142857142857,15.200000000000001,22.985714285714288,0.0,0.0
2017-06-26,6858.083333333333,16.871428571428574,13.385714285714286,20.285714285714285,1.1285714285714263,0.0
2017-07-03,6803.476190476191,18.057142857142857,14.200000000000001,21.985714285714288,0.0,0.0
2017-07-10,6663.482142857143,16.842857142857145,12.928571428571429,20.585714285714285,1.1571428571428548,0.0
2017-07-17,6617.285714285715,20.057142857142857,15.571428571428571,24.671428571428574,0.0,0.0
2017-07-24,6405.702380952381,18.97142857142857,15.442857142857141,22.685714285714287,0.0,0.0
2017-07-31,6567.214285714285,20.057142857142857,16.25714285714286,24.285714285714285,0.0,0.0
2017-08-07,6384.398809523809,18.542857142857144,15.0,22.685714285714287,0.0,0.0
2017-08-14,6231.958333333333,18.62857142857143,14.814285714285715,22.385714285714283,0.0,0.0
2017-08-21,6563.994047619048,16.97142857142857,12.12857142857143,21.285714285714285,1.0285714285714285,0.0
2017-08-28,6798.25,17.342857142857145,12.557142857142855,22.25714285714286,0.6571428571428548,0.0
2017-09-04,6802.952380952381,15.485714285714286,12.299999999999999,19.17142857142857,2.5142857142857142,0.0
2017-09-11,6988.017857142857,12.857142857142858,9.285714285714286,16.757142857142856,5.142857142857142,0.0
2017-09-18,7058.333333333333,12.742857142857144,9.042857142857143,16.657142857142855,5.257142857142856,0.0
2017-09-25,6958.9047619047615,14.4,11.514285714285714,17.87142857142857,3.5999999999999996,0.0
2017-10-02,7044.041666666667,10.842857142857143,8.457142857142857,13.485714285714286,7.157142857142857,0.0
2017-10-09,6952.619047619048,13.957142857142857,11.028571428571428,17.37142857142857,4.042857142857143,0.0
2017-10-16,7028.648809523809,12.542857142857143,10.085714285714285,15.799999999999999,5.457142857142857,0.0
2017-10-23,7026.238095238095,10.299999999999999,8.314285714285715,12.585714285714287,7.700000000000001,0.0
2017-10-30,7192.964285714285,8.485714285714286,6.328571428571428,10.757142857142856,9.514285714285714,0.0
2017-11-06,7760.601190476191,5.585714285714286,3.7142857142857144,7.671428571428572,12.414285714285715,0.0
2017-11-13,8172.476190476191,5.085714285714286,2.8857142857142857,7.1571428571428575,12.914285714285715,0.0
2017-11-20,8066.589285714285,5.757142857142857,3.0285714285714285,7.957142857142857,12.242857142857144,0.0
2017-11-27,8568.380952380952,1.9285714285714286,3.172065784643304e-17,4.0285714285714285,16.071428571428573,0.0
2017-12-04,8332.964285714286,3.6571428571428575,1.3571428571428574,5.228571428571429,14.342857142857142,0.0
2017-12-11,8323.845238095239,1.6142857142857143,-0.5142857142857143,3.414285714285714,16.385714285714286,0.0
2017-12-18,8077.0297619047615,4.985714285714286,2.914285714285714,6.671428571428572,13.014285714285714,0.0
2017-12-25,6967.5297619047615,4.228571428571429,0.8285714285714286,7.685714285714285,13.771428571428572,0.0
2018-01-01,7366.297619047619,3.442857142857143,1.0999999999999999,6.0,14.557142857142857,0.0
